timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-10 23:06:07.607714,0.0562125452532895,-13591.256533219486,-14097.169440499092,7.644906154447373e-05,-0.0001277903603687,-0.0001325471532803,7.644906154447373e-05,No,True
2024-02-11 01:36:07.325468,0.0261617954094665,-13355.800374534288,-13591.256533219486,3.5580041756874524e-05,-0.000125576508596,-0.0001277903603687,3.5580041756874524e-05,No,True
2024-02-11 04:06:07.378242,0.0166251868048536,-13206.173693290606,-13355.800374534288,2.261025405460103e-05,-0.0001241696594596,-0.000125576508596,2.261025405460103e-05,No,True
2024-02-11 06:36:07.398013,0.0227953860374299,-13001.015218953737,-13206.173693290606,3.100172501090477e-05,-0.000122240678478,-0.0001241696594596,3.100172501090477e-05,No,True
2024-02-11 09:06:07.392784,0.0252774700740642,-12773.517988287158,-13001.015218953737,3.437735930072742e-05,-0.0001201016596891,-0.000122240678478,3.437735930072742e-05,No,True
2024-02-11 11:36:07.416556,0.0198908159463797,-12594.50064476974,-12773.517988287158,2.7051509687076472e-05,-0.0001184184679411,-0.0001201016596891,2.7051509687076472e-05,No,True
2024-02-11 14:06:07.376324,0.0404911595247329,-12230.080209047142,-12594.50064476974,5.5067976953636777e-05,-0.0001149920431148,-0.0001184184679411,5.5067976953636777e-05,No,True
2024-02-11 16:36:13.199427,0.0561623752495677,-11724.618831801034,-12230.080209047142,7.638083033941213e-05,-0.0001102394956669,-0.0001149920431148,7.638083033941213e-05,No,True
2024-02-11 19:06:07.328862,0.0368780752051985,-11392.716154954249,-11724.618831801034,5.015418227907009e-05,-0.000107118815649,-0.0001102394956669,5.015418227907009e-05,No,True
2024-02-11 21:36:07.320632,0.03156940163929434,-11108.5915402006,-11392.716154954249,4.29343862294403e-05,-0.0001044473638358509,-0.00010711881564902644,4.29343862294403e-05,No,True
