active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Follower,0.062229704299861,-0.2491037569258313,0.1991037569258312,0.1491037569258312,-9.5e-05,0,0,9000.0,2024-02-06 01:36:07.287784
Follower,-0.0076147391044371,-0.1761561289909911,0.126156128990991,0.076156128990991,0.0002174491633377,3,60,2940.0,2024-02-06 04:06:07.317784
Follower,-0.0444172460728005,-0.1205818046666665,0.0705818046666665,0.0205818046666664,0.0004,5,60,1740.0,2024-02-06 06:36:07.262784
Follower,-0.0792576221547481,-0.1205818046666665,0.0705818046666665,0.0205818046666664,0.0003473513722419,5,60,1740.0,2024-02-06 09:06:07.246784
Follower,-0.0909737382206988,-0.1217704549734151,0.071770454973415,0.021770454973415,0.0002887468675104,4,60,2220.0,2024-02-06 11:36:10.777784
Follower,-0.063595544995076,-0.185165138,0.1351651379999999,0.0851651379999999,-8.206752264018928e-05,0,0,9000.0,2024-02-06 14:06:09.679784
Follower,0.004668895443825,-0.2545794547028198,0.2045794547028198,0.1545794547028197,-9.5e-05,0,0,9000.0,2024-02-06 16:36:15.880594
Follower,0.049918259090372,-0.2545794547028198,0.2045794547028198,0.1545794547028197,-9.5e-05,0,0,9000.0,2024-02-06 19:06:16.523401
Follower,0.06489340901516288,-0.24144219427705627,0.19144219427705622,0.14144219427705618,-9.5e-05,0,0,9000.0,2024-02-06 21:36:15.470112
