timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-07 22:36:07.194344,-0.0026408661553398716,11268.101316586508,11291.869111984566,-1.2079321794524572e-05,0.0005466552339453,0.0005478082933107,-1.2079321794524572e-05,No,False
2024-02-08 01:06:07.364124,-,4982.0821114128985,,,,,-,,reselected
2024-02-08 01:06:07.372125,-0.07361135313944234,4982.0821114128985,4982.0821114128985,-0.0003366983292598,0.0002095580180336,0.0002416983292598,-9.5e-05,Low,False
2024-02-08 03:36:07.385896,-,9987.19349651763,,,,,-,,reselected
2024-02-08 03:36:07.392896,-0.12669739606451613,9987.19349651763,9987.19349651763,-0.000579513889599,0.0004291950621711,0.000484513889599,-9.5e-05,Low,True
2024-02-08 06:06:07.420669,-0.19341256068041235,16277.299361998172,9987.19349651763,-0.0008846690525522,0.0004000657762279,0.000484513889599,-9.5e-05,Low,True
2024-02-08 08:36:07.390437,-0.19341256068041235,16277.299361998172,16277.299361998172,-0.0008846690525522,0.000705220939181,0.0007896690525522,-9.5e-05,Low,True
2024-02-08 09:51:10.824019,-0.214271167106029,18243.911351624585,16277.299361998172,-0.0009800763183429,0.0006961136198115,0.0007896690525522,-9.5e-05,Low,True
2024-02-08 11:06:07.302203,-0.214271167106029,18243.911351624585,18243.911351624585,-0.0009800763183429,0.0007915208856023,0.0008850763183429,-9.5e-05,Low,True
2024-02-08 13:36:07.208968,-0.18928036433744844,15887.703494194504,18243.911351624585,-0.0008657683864794,0.0008024324113998,0.0008850763183429,-9.5e-05,Low,True
2024-02-08 16:06:12.271028,-0.18928036433744844,15887.703494194504,15887.703494194504,-0.0008657683864794,0.0006881244795363,0.0007707683864794,-9.5e-05,Low,True
2024-02-08 18:36:07.193508,-0.11387800928712877,8778.543252985215,15887.703494194504,-0.0005208780144793,0.0007210467809905,0.0007707683864794,-9.5e-05,Low,True
2024-02-08 21:06:07.570300,-0.09696043805471233,7905.899310492804,8778.543252985215,-4.434970436622542e-05,3.83542987030473e-05,4.258780144793269e-05,-4.434970436622542e-05,No,True
2024-02-08 23:36:07.435063,-0.0036873119181517477,7872.713503229438,7905.899310492804,-1.6865764713626095e-06,3.8193302677864995e-05,3.83542987030473e-05,-1.6865764713626095e-06,No,False
