timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-08 23:36:07.435063,-0.0036873119181517,7872.713503229438,7905.899310492804,-1.6865764713626097e-06,3.8193302677865e-05,3.83542987030473e-05,-1.6865764713626097e-06,No,False
2024-02-09 02:06:07.366830,-0.0030805616473522,7844.988448403268,7872.713503229438,-1.409048897498926e-06,3.805879868374632e-05,3.8193302677865e-05,-1.409048897498926e-06,No,False
2024-02-09 04:36:07.375601,0.0551896741397224,8341.69551566077,7844.988448403268,2.524375695150904e-05,4.046849939928975e-05,3.805879868374632e-05,2.524375695150904e-05,No,False
2024-02-09 07:06:07.354370,0.0557812235298121,8843.726527429078,8341.69551566077,2.551433164253609e-05,4.290402844251944e-05,4.046849939928975e-05,2.551433164253609e-05,No,False
2024-02-09 09:36:07.381142,0.0956327451427402,9704.42123371374,8843.726527429078,4.374241762828938e-05,4.707956123904272e-05,4.290402844251944e-05,4.374241762828938e-05,No,False
2024-02-09 12:06:07.389913,0.0962082556843263,10570.295534872675,9704.42123371374,4.400565615001087e-05,5.128022207238593e-05,4.707956123904272e-05,4.400565615001087e-05,No,False
2024-02-09 14:36:07.443687,0.1119982710345117,11578.279974183282,10570.295534872675,5.122800917118568e-05,5.617030917759759e-05,5.128022207238592e-05,5.122800917118568e-05,No,False
2024-02-09 17:06:13.086780,0.1125571370310313,12591.294207462564,11578.279974183282,5.1483634477993725e-05,6.108479758273896e-05,5.617030917759759e-05,5.1483634477993725e-05,No,False
2024-02-09 19:36:07.447228,0.0993798620100379,13485.712965552906,12591.294207462564,4.545634888339133e-05,6.542393761806369e-05,6.108479758273896e-05,4.545634888339133e-05,No,False
2024-02-09 22:06:07.413997,-0.028575311867775954,13228.535158742923,13485.712965552906,-1.3070347648320721e-05,6.417627760687518e-05,6.542393761806369e-05,-1.3070347648320721e-05,No,False
