active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Header,-0.0081650573792684,-0.0030805616473522,-0.0469194383526477,-0.0969194383526478,-1.110447803580506e-05,1,60,8940,2024-02-09 02:06:07.377831
Header,0.0022973597522008,0.0551896741397224,-0.1051896741397224,-0.1551896741397225,3.1244092629931644e-06,1,60,8940,2024-02-09 04:36:07.397602
Header,0.0239536266364924,0.0557812235298121,-0.1057812235298122,-0.1557812235298122,3.257693222562977e-05,1,60,8940,2024-02-09 07:06:07.375372
Header,0.0223460816586293,0.0956327451427402,-0.1456327451427402,-0.1956327451427403,3.039067105573597e-05,1,60,8940,2024-02-09 09:36:07.392143
Header,0.0317319353089231,0.0962082556843263,-0.1462082556843263,-0.1962082556843264,4.3155432020135496e-05,1,60,8940,2024-02-09 12:06:07.412915
Header,0.0359563161635961,0.1119982710345117,-0.1619982710345118,-0.2119982710345118,4.8900589982490735e-05,2,60,4440,2024-02-09 14:36:07.464688
Header,-0.1162241217474643,0.1125571370310313,-0.1625571370310313,-0.2125571370310314,-9.5e-05,0,0,9000,2024-02-09 17:06:13.097781
Header,-0.0779033812184185,0.0993798620100379,-0.1493798620100379,-0.199379862010038,-9.5e-05,0,0,9000,2024-02-09 19:36:07.459229
Header,-0.05034092771892712,-0.028575311867775954,-0.02142468813222409,-0.07142468813222413,-6.846366169774088e-05,0,0,9000,2024-02-09 22:06:07.434998
