timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-03 23:36:07.253647,-0.1114011944813733,36885.49884038389,37888.109590716245,-0.0001515056244946,0.0003468120241622,0.0003562389663129,0.0001953063996675,No,True
2024-02-04 02:06:07.266418,-0.0880161944977799,36093.35308990387,36885.49884038389,-0.0001197020245169,0.0003393639570412,0.0003468120241622,0.0002196619325242,No,True
2024-02-04 04:36:07.279189,-0.0759686913750473,35409.63486752844,36093.35308990387,-0.00010331742027,0.0003329353683515,0.0003393639570412,0.0002296179480814,No,False
2024-02-04 07:06:07.265959,-0.0876224510269369,34621.03280828601,35409.63486752844,-0.0001191665333966,0.0003255206204147,0.0003329353683515,0.0002063540870181,No,False
2024-02-04 09:36:07.243729,-,25323.8562802836,,,,,-,,reselected
2024-02-04 09:36:07.246729,-0.09378708200515462,24479.77254223721,25323.8562802836,-0.000127550431527,0.0002301684871646,0.0002381048957522,0.00010261805563763262,No,True
2024-02-04 12:06:07.262500,-0.0625513202261867,23916.81066020153,24479.77254223721,-8.506979550761392e-05,0.0002248752972669,0.0002301684871646,0.00013980550175929024,No,True
2024-02-04 14:36:07.276272,-0.07270541836297295,23262.46189493477,23916.81066020153,-9.887936897364322e-05,0.0002187228518093,0.0002248752972669,0.00011984348283570452,No,True
2024-02-04 17:06:13.241383,-0.038034639340757015,22920.15014086796,23262.46189493477,-5.1727109503429546e-05,0.0002155043015374,0.0002187228518093,0.00016377719203400324,No,True
2024-02-04 19:36:07.291814,-0.06426333891205044,22341.780090659508,22920.15014086796,-8.73981409203886e-05,0.0002100662379586,0.0002155043015374,0.00012266809703830262,No,True
2024-02-04 22:06:07.279583,-0.03431439598181496,22032.950526823173,22341.780090659508,-4.666757853526835e-05,0.00020716250045960786,0.00021006623795869124,0.0001604949219243395,No,True
