active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Header,0.0261617954094665,0.022625159917673,-0.072625159917673,-0.122625159917673,3.5580041756874524e-05,1,60,8940,2024-02-11 01:36:07.341469
Header,0.0166251868048536,0.0592011217138872,-0.1092011217138873,-0.1592011217138873,2.261025405460103e-05,1,60,8940,2024-02-11 04:06:07.401243
Header,0.0227953860374299,0.0594875624632412,-0.1094875624632413,-0.1594875624632413,3.100172501090477e-05,1,60,8940,2024-02-11 06:36:07.422015
Header,0.0252774700740642,0.0693144744305512,-0.1193144744305513,-0.1693144744305513,3.437735930072742e-05,1,60,8940,2024-02-11 09:06:07.421785
Header,0.0198908159463797,0.0799871105106555,-0.1299871105106556,-0.1799871105106556,2.7051509687076472e-05,1,60,8940,2024-02-11 11:36:07.442557
Header,0.0404911595247329,0.080392043199338,-0.130392043199338,-0.1803920431993381,5.5067976953636777e-05,2,60,4440,2024-02-11 14:06:07.401325
Header,0.0561623752495677,0.1114890095174944,-0.1614890095174944,-0.2114890095174945,7.638083033941213e-05,2,60,4440,2024-02-11 16:36:13.224429
Header,0.0368780752051985,0.1118778683908423,-0.1618778683908424,-0.2118778683908424,5.015418227907009e-05,2,60,4440,2024-02-11 19:06:07.353864
Header,0.03156940163929434,0.11307698070665595,-0.163076980706656,-0.21307698070665604,4.29343862294403e-05,1,60,8940,2024-02-11 21:36:07.334633
