timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-08 23:36:07.432063,0.038994223229946,-10006.184355764794,-10357.132364834308,5.303214359272664e-05,-9.408209620751722e-05,-9.738184795895205e-05,5.303214359272664e-05,No,True
2024-02-09 02:06:07.360830,-0.0081650573792684,-10079.669872178209,-10006.184355764794,-1.110447803580506e-05,-9.477303604824511e-05,-9.408209620751722e-05,-1.110447803580506e-05,No,True
2024-02-09 04:36:07.372601,0.0022973597522008,-10058.993634408402,-10079.669872178209,3.1244092629931644e-06,-9.457862989681858e-05,-9.477303604824511e-05,3.1244092629931644e-06,No,True
2024-02-09 07:06:07.351370,0.0239536266364924,-9843.410994679967,-10058.993634408402,3.257693222562977e-05,-9.255163679630511e-05,-9.457862989681858e-05,3.257693222562977e-05,No,True
2024-02-09 09:36:07.377142,0.0223460816586293,-9642.296259752302,-9843.410994679967,3.039067105573597e-05,-9.066067664931234e-05,-9.255163679630511e-05,3.039067105573597e-05,No,True
2024-02-09 12:06:07.386913,0.0317319353089231,-9356.708841971991,-9642.296259752302,4.3155432020135496e-05,-8.797547098449927e-05,-9.066067664931234e-05,4.3155432020135496e-05,No,True
2024-02-09 14:36:07.440687,0.0359563161635961,-9033.101996499629,-9356.708841971991,4.8900589982490735e-05,-8.49327916487341e-05,-8.797547098449926e-05,4.8900589982490735e-05,No,True
2024-02-09 17:06:13.083780,-0.1162241217474643,6707.313042510819,-9033.101996499629,-0.0001580648055765,-9.476785739766918e-05,-8.493279164873411e-05,-9.5e-05,Low,True
2024-02-09 19:36:07.443228,-0.0779033812184185,1164.4478494275145,6707.313042510819,-0.000105948598457,5.647250042657333e-05,6.30648055765515e-05,-9.5e-05,Low,True
2024-02-09 22:06:07.408997,-0.05034092771892712,711.3794999571704,1164.4478494275145,-6.846366169774088e-05,6.688670943431818e-06,1.0948598457049168e-05,-6.846366169774088e-05,No,True
