active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Header,-0.0880161944977799,-0.0785759907131782,0.0285759907131781,-0.0214240092868218,0.0002196619325242,3,60,2940,2024-02-04 02:06:07.280419
Follower,-0.0759686913750473,-0.1000587550212764,0.0500587550212764,5.875502127639098e-05,0.0001759741127772,3,60,2940,2024-02-04 04:36:07.303191
Follower,-0.0876224510269369,-0.104395907230769,0.054395907230769,0.0043959072307689,0.0001105544642252,2,60,4440,2024-02-04 07:06:07.288961
Header,-0.0937870820051546,-0.0977126665171101,0.0477126665171101,-0.0022873334828898,0.0001026180556376,2,60,4440,2024-02-04 09:36:07.274730
Header,-0.0625513202261867,-0.0977126665171101,0.0477126665171101,-0.0022873334828898,0.0001398055017592,2,60,4440,2024-02-04 12:06:07.287502
Header,-0.0727054183629729,-0.0705034838646616,0.0205034838646616,-0.0294965161353384,0.0001198434828357,2,60,4440,2024-02-04 14:36:07.301273
Header,-0.038034639340757,-0.0705034838646616,0.0205034838646616,-0.0294965161353384,0.000163777192034,3,60,2940,2024-02-04 17:06:13.267385
Header,-0.0642633389120504,-0.0398821191320755,-0.0101178808679245,-0.0601178808679245,0.0001226680970383,2,60,4440,2024-02-04 19:36:07.319815
Header,-0.03431439598181496,-0.050184149406844014,0.00018414940684396974,-0.049815850593156075,0.0001604949219243395,3,60,2940,2024-02-04 22:06:07.305585
