timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-04 22:06:07.283584,-0.050184149406844,8283.11053408427,8734.767878745866,-0.0002295422993869,0.0004018428304455,0.0004237543170813,0.0001723005310586,No,False
2024-02-05 00:36:07.245352,-0.050184149406844,7831.453189422674,8283.11053408427,-0.0002295422993869,0.0003799313438097,0.0004018428304455,0.0001503890444228,No,False
2024-02-05 03:06:07.198120,-0.0634921341977187,7260.023981643206,7831.453189422674,-0.0002904130218203,0.000352209302759,0.0003799313438097,6.179628093873249e-05,No,False
2024-02-05 05:36:07.293896,-0.0662972134716981,6663.349060397923,7260.023981643206,-0.0003032434544195,0.0003232625033384,0.000352209302759,2.001904891891349e-05,No,False
2024-02-05 08:06:07.228663,-0.0662972134716981,6066.674139152639,6663.349060397923,-0.0003032434544195,0.0002943157039178,0.0003232625033384,-8.927750501723584e-06,No,False
2024-02-05 10:36:07.239434,-0.0639530167878787,5491.09698806173,6066.674139152639,-0.0002925210987877,0.0002663924315453,0.0002943157039178,-2.612866724236389e-05,No,False
2024-02-05 13:06:07.257205,-0.0639530167878787,4915.519836970821,5491.09698806173,-0.0002925210987877,0.0002384691591729,0.0002663924315453,-5.4051939614793904e-05,No,False
2024-02-05 15:36:10.423784,-0.060408802717349,4371.84061251468,4915.519836970821,-0.0002763098636291,0.0002120933674325,0.0002384691591729,-6.421649619661477e-05,No,False
2024-02-05 18:06:13.418784,-,24999.12314923143,,,,,-,,reselected
2024-02-05 18:06:13.425784,-0.23291049609018566,22902.92868441976,24999.12314923143,-0.0010653326091165,0.0011111016387104,0.0012127954062194,4.576902959392624e-05,No,True
2024-02-05 20:36:07.254784,-0.23291049609018566,20806.73421960809,22902.92868441976,-0.0010653326091165,0.0010094078712014,0.0011111016387104,-5.592473791504759e-05,No,True
2024-02-05 23:06:07.269784,-0.2491037569258313,21528.032417605005,20806.73421960809,-0.0011394005841787523,0.0009006437752604249,0.0010094078712014616,-9.5e-05,Low,True
