timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-07 22:36:07.190344,-0.0909477277321432,3051.234306558712,1974.151697907451,-0.0001236889097157,1.0865615730432652e-05,1.856175374819649e-05,-9.5e-05,Low,True
2024-02-08 01:06:07.369124,-0.1210172138743782,7400.605060116149,3051.234306558712,-0.0001645834108691,1.8448245064416497e-05,2.868890971571478e-05,-9.5e-05,Low,False
2024-02-08 03:36:07.389896,-0.0798061681020989,1439.6745554305885,7400.605060116149,-0.0001085363886188,6.283008893689522e-05,6.958341086915436e-05,-9.5e-05,Low,False
2024-02-08 06:06:07.415668,-0.0744739390260013,668.3996129475281,1439.6745554305885,-0.0001012845570753,7.234288195205774e-06,1.3536388618854572e-05,-9.5e-05,Low,False
2024-02-08 08:36:07.387437,-0.0161664116310188,522.9019082683585,668.3996129475281,-2.1986319818185623e-05,4.916530206887031e-06,6.2845570753618425e-06,-2.1986319818185623e-05,No,False
2024-02-08 09:51:10.820019,-0.0871068924626397,2495.680529836652,522.9019082683585,-0.0001184653737491,-2.454590363221032e-06,4.916530206887031e-06,-9.5e-05,Low,False
2024-02-08 11:06:07.298203,0.0251935748475897,2722.42270346496,2495.680529836652,3.4263261792722016e-05,2.5597293193719373e-05,2.346537374919006e-05,3.4263261792722016e-05,No,False
2024-02-08 13:36:07.204968,0.0231991586448543,2931.215131268649,2722.42270346496,3.155085575700197e-05,2.75604420406333e-05,2.559729319371938e-05,3.155085575700197e-05,No,False
2024-02-08 16:06:12.267028,0.0581080818620837,3454.1878680274026,2931.215131268649,7.902699133243386e-05,3.247763820495332e-05,2.75604420406333e-05,7.902699133243386e-05,No,False
2024-02-08 18:36:07.190508,0.0505583731823207,3909.213226668289,3454.1878680274026,6.875938752795616e-05,3.675596629150793e-05,3.247763820495332e-05,6.875938752795616e-05,No,False
2024-02-08 21:06:07.562300,-,-19069.56840539221,,,,,-,,reselected
2024-02-08 21:06:07.566300,0.061985008585650314,-18511.70332812136,-19069.56840539221,8.429961167648443e-05,-0.0001740543439495,-0.0001792996116764,8.429961167648443e-05,No,False
2024-02-08 23:36:07.429063,-,-10357.132364834308,,,,,-,,reselected
2024-02-08 23:36:07.432063,0.03899422322994606,-10006.184355764794,-10357.132364834308,5.303214359272664e-05,-9.408209620751722e-05,-9.738184795895205e-05,5.303214359272664e-05,No,True
