Timestamp_setpoints,Timestamp_measures,ch4_setpoint,ch4_measure,co2/ch4_setpoint,co2/ch4_measure,threshold_low,threshold_high,Timestamp_control
2024-02-08 01:00:00,2024-02-08 01:05:25,0.3784727861256219,0.4994900000000001,0.814834862,0.8884462151394423,0.864834862,0.914834862,2024-02-08 01:06:07.316121
2024-02-08 03:00:00,2024-02-08 03:35:37,0.3789938318979011,0.4588,0.814834862,0.941532258064516,0.864834862,0.914834862,2024-02-08 03:36:07.347894
2024-02-08 06:00:00,2024-02-08 06:05:52,0.3797860609739987,0.45426,0.814834862,1.0082474226804123,0.864834862,0.914834862,2024-02-08 06:06:07.375666
2024-02-08 08:00:00,2024-02-08 08:35:07,0.3803210883689812,0.3964875000000001,0.814834862,1.0082474226804123,0.864834862,0.914834862,2024-02-08 08:36:07.348435
2024-02-08 09:00:00,2024-02-08 09:48:14,0.3805906075373604,0.4676975000000001,0.814834862,1.029106029106029,0.864834862,0.914834862,2024-02-08 09:50:48.455740
2024-02-08 11:00:00,2024-02-08 11:05:22,0.3811335748475897,0.35594,0.814834862,1.029106029106029,0.864834862,0.914834862,2024-02-08 11:06:07.274201
2024-02-08 13:00:00,2024-02-08 13:35:37,0.3816816586448543,0.3584825,0.814834862,1.0041152263374484,0.864834862,0.914834862,2024-02-08 13:36:07.162965
2024-02-08 16:00:00,2024-02-08 16:05:55,0.3825130818620837,0.324405,0.814834862,1.0041152263374484,0.864834862,0.914834862,2024-02-08 16:06:12.224026
2024-02-08 18:00:00,2024-02-08 18:35:15,0.3830733731823207,0.332515,0.814834862,0.9287128712871288,0.864834862,0.914834862,2024-02-08 18:36:07.145506
2024-02-08 21:00:00,2024-02-08 21:05:36,0.3839225085856503,0.3219375,0.8317524332324164,0.9287128712871288,0.8817524332324165,0.9317524332324164,2024-02-08 21:06:07.529298
2024-02-08 23:00:00,2024-02-08 23:35:58,0.3844942232299461,0.34550000000000003,0.8321617446856217,0.8358490566037734,0.8821617446856217,0.9321617446856217,2024-02-08 23:36:07.385060
