timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-04 22:06:07.279583,-0.0343143959818149,22032.950526823173,22341.780090659508,-4.666757853526835e-05,0.0002071625004596,0.0002100662379586,0.0001604949219243,No,True
2024-02-05 00:36:07.242352,-0.0383903660164598,21687.437232675034,22032.950526823173,-5.221089778238539e-05,0.0002039138480437,0.0002071625004596,0.0001517029502613,No,True
2024-02-05 03:06:07.194120,-0.0342276027031004,21379.38880834713,21687.437232675034,-4.654953967621667e-05,0.0002010174551267,0.0002039138480437,0.0001544679154505,No,True
2024-02-05 05:36:07.290896,-0.0569966912735019,20866.41858688561,21379.38880834713,-7.75155001319627e-05,0.0001961943065606,0.0002010174551267,0.0001186788064287,No,True
2024-02-05 08:06:07.225663,-0.0394726379452585,20511.164845378284,20866.41858688561,-5.3682787605551584e-05,0.0001928540706127,0.0001961943065606,0.0001391712830072,No,True
2024-02-05 10:36:07.236434,-0.0298170579018357,20242.81132426176,20511.164845378284,-4.055119874649663e-05,0.0001903309048491,0.0001928540706127,0.0001497797061026,No,True
2024-02-05 13:06:07.254205,0.0193627546064594,20417.07611571989,20242.81132426176,2.6333346264784888e-05,0.000191969411226,0.0001903309048491,0.0002183027574908,No,True
2024-02-05 15:36:10.420784,-0.0308084937622529,20139.79967185961,20417.07611571989,-4.1899551516663976e-05,0.0001893623486195,0.000191969411226,0.0001474627971029,No,True
2024-02-05 18:06:13.422784,-0.0239286507225007,19924.441815357102,20139.79967185961,-3.254296498260098e-05,0.0001873374690197,0.0001893623486195,0.0001547945040371,No,False
2024-02-05 20:36:07.251784,0.114843219819761,20958.03079373495,19924.441815357102,0.0001561867789548,0.0001970556807021,0.0001873374690197,0.000353242459657,No,False
2024-02-05 23:06:07.266784,0.08755088661504962,21745.988773270397,20958.03079373495,0.00011906920579646748,0.0002044643727472121,0.00019705568070213446,0.0003235335785436796,No,False
