timestamp,error,integral,integral_past,u_p,u_i,u_i_past,control_signal,saturation,selection
2024-02-03 23:36:07.257647,-0.0785759907131782,12582.249367628594,13289.433284047198,-0.000359406581522,0.0006104091788289,0.0006447171583555,0.0002510025973069,No,False
2024-02-04 02:06:07.270418,-0.0785759907131782,11875.06545120999,12582.249367628594,-0.000359406581522,0.0005761011993024,0.0006104091788289,0.0002166946177803,No,False
2024-02-04 04:36:07.276189,-,13961.689618074848,,,,,-,,reselected
2024-02-04 04:36:07.282190,-0.10005875502127648,13061.16082288336,13961.689618074848,-0.0004576687454673,0.0006336428582445,0.0006773306779915,0.00017597411277720567,No,True
2024-02-04 07:06:07.268959,-0.10439590723076908,12121.597657806438,13061.16082288336,-0.0004775068796735,0.0005880613438987,0.0006336428582445,0.00011055446422522072,No,True
2024-02-04 09:36:07.250729,-0.09771266651711019,11242.183659152446,12121.597657806438,-0.0004469377366492,0.0005453978772097,0.0005880613438987,9.846014056045019e-05,No,False
2024-02-04 12:06:07.266500,-0.09771266651711019,10362.769660498454,11242.183659152446,-0.0004469377366492,0.0005027344105206,0.0005453978772097,5.5796673871403766e-05,No,False
2024-02-04 14:36:07.279272,-0.07050348386466165,9728.2383057165,10362.769660498454,-0.0003224829351969,0.0004719510623372,0.0005027344105206,0.00014946812714033346,No,False
2024-02-04 17:06:13.245384,-0.07050348386466165,9093.706950934546,9728.2383057165,-0.0003224829351969,0.0004411677141539,0.0004719510623372,0.00011868477895696369,No,False
2024-02-04 19:36:07.295814,-0.03988211913207551,8734.767878745866,9093.706950934546,-0.0001824208129101,0.0004237543170813,0.0004411677141539,0.00024133350417126495,No,False
2024-02-04 22:06:07.283584,-0.050184149406844014,8283.11053408427,8734.767878745866,-0.00022954229938690451,0.00040184283044558883,0.00042375431708137833,0.00017230053105868432,No,False
