Timestamp,Setpoint1,Setpoint2,TresholdLow,TresholdHigh
2024-01-09 15:00:00,0.34212721858090117,0.67747607798272,0.7274760779827201,0.77747607798272
2024-01-09 16:00:00,0.33809176063637714,0.6975367116561548,0.7475367116561549,0.7975367116561548
2024-01-09 17:00:00,0.3346880456421159,0.714829617436626,0.764829617436626,0.814829617436626
2024-01-09 18:00:00,0.33181380719809916,0.7297074032092095,0.7797074032092095,0.8297074032092094
2024-01-09 19:00:00,0.3293882114674788,0.7424641770040326,0.7924641770040326,0.8424641770040325
2024-01-09 20:00:00,0.32734314986015167,0.7533660631430243,0.8033660631430244,0.8533660631430243
2024-01-09 21:00:00,0.3256118860577429,0.7627019460606215,0.8127019460606215,0.8627019460606214
2024-01-09 22:00:00,0.32415402653478237,0.7706406955775246,0.8206406955775246,0.8706406955775245
2024-01-09 23:00:00,0.3229224456322026,0.7774030664203563,0.8274030664203563,0.8774030664203563
2024-01-10 00:00:00,0.3218820642265001,0.7831559370619058,0.8331559370619058,0.8831559370619058
2024-01-10 01:00:00,0.321006875357495,0.788024290347901,0.838024290347901,0.888024290347901
2024-01-10 02:00:00,0.3202665310536387,0.7921634021907363,0.8421634021907364,0.8921634021907363
2024-01-10 03:00:00,0.31964269079931334,0.7956661357194993,0.8456661357194993,0.8956661357194993
2024-01-10 04:00:00,0.3191164478994601,0.7986316217801933,0.8486316217801934,0.8986316217801933
2024-01-10 05:00:00,0.3186722282602808,0.801142607690678,0.8511426076906781,0.901142607690678
2024-01-10 06:00:00,0.318298116818137,0.8032628331316538,0.8532628331316539,0.9032628331316538
2024-01-10 07:00:00,0.31798056192840307,0.8050665342138762,0.8550665342138762,0.9050665342138762
2024-01-10 08:00:00,0.3177131254987381,0.8065884496681812,0.8565884496681813,0.9065884496681812
2024-01-10 09:00:00,0.31748816935729185,0.8078706908249115,0.8578706908249115,0.9078706908249115
2024-01-10 10:00:00,0.3172979729593926,0.808956299092337,0.8589562990923371,0.908956299092337
2024-01-10 11:00:00,0.3171381931079507,0.8098693782531224,0.8598693782531225,0.9098693782531224
2024-01-10 12:00:00,0.31700229950145764,0.8106467469430428,0.8606467469430429,0.9106467469430428
2024-01-10 13:00:00,0.31688814194453674,0.8113003593505584,0.8613003593505585,0.9113003593505584
2024-01-10 14:00:00,0.3167920461697729,0.8118509861056443,0.8618509861056444,0.9118509861056443
2024-01-10 15:00:00,0.31671128393795117,0.8123140693766483,0.8623140693766483,0.9123140693766483
2024-01-10 16:00:00,0.31664307722779605,0.8127053973823906,0.8627053973823906,0.9127053973823905
2024-01-10 17:00:00,0.3165850991204,0.8130382194266603,0.8630382194266604,0.9130382194266603
2024-01-10 18:00:00,0.3165361884453194,0.8133191313398044,0.8633191313398044,0.9133191313398044
2024-01-10 19:00:00,0.31649518071778954,0.8135547659520473,0.8635547659520474,0.9135547659520473
2024-01-10 20:00:00,0.3164604429746401,0.8137544591935658,0.8637544591935659,0.9137544591935658
2024-01-10 21:00:00,0.3164313961135536,0.8139215114426476,0.8639215114426476,0.9139215114426475
2024-01-10 22:00:00,0.31640674548697395,0.8140633374179148,0.8640633374179149,0.9140633374179148
2024-01-10 23:00:00,0.31638587909036625,0.8141834396656331,0.8641834396656332,0.9141834396656331
2024-01-11 00:00:00,0.3163684042282762,0.8142840647935253,0.8642840647935254,0.9142840647935253
2024-01-11 01:00:00,0.3163535738001302,0.8143694976180442,0.8643694976180443,0.9143694976180442
2024-01-11 02:00:00,0.3163411981740986,0.8144408232142729,0.864440823214273,0.9144408232142729
2024-01-11 03:00:00,0.31633067647058216,0.8145014905734791,0.8645014905734791,0.9145014905734791
2024-01-11 04:00:00,0.316321843591555,0.8145524462803184,0.8645524462803185,0.9145524462803184
2024-01-11 05:00:00,0.31631439340631723,0.8145954479961411,0.8645954479961412,0.9145954479961411
2024-01-11 06:00:00,0.31630807461483346,0.8146319390113345,0.8646319390113345,0.9146319390113344
2024-01-11 07:00:00,0.31630279644030646,0.8146624403580537,0.8646624403580537,0.9146624403580537
2024-01-11 08:00:00,0.31629830548929083,0.814688408247281,0.864688408247281,0.9146884082472809
2024-01-11 09:00:00,0.316294536449236,0.8147102178549263,0.8647102178549263,0.9147102178549262
2024-01-11 10:00:00,0.3162913595208939,0.8147286153469755,0.8647286153469755,0.9147286153469755
2024-01-11 11:00:00,0.3162886665258983,0.8147442227549091,0.8647442227549091,0.9147442227549091
2024-01-11 12:00:00,0.3162864163049766,0.8147572767168354,0.8647572767168354,0.9147572767168354
2024-01-11 13:00:00,0.3162845153778776,0.8147683149838084,0.8647683149838085,0.9147683149838084
2024-01-11 14:00:00,0.31628290968664463,0.8147776486152087,0.8647776486152088,0.9147776486152087
2024-01-11 15:00:00,0.31628155590570933,0.8147855269725465,0.8647855269725465,0.9147855269725464
2024-01-11 16:00:00,0.3162804078408119,0.814792216024846,0.864792216024846,0.914792216024846
2024-01-11 17:00:00,0.3162794419715371,0.8147978512251579,0.864797851225158,0.9147978512251579
2024-01-11 18:00:00,0.31627861990726963,0.8148026537572638,0.8648026537572638,0.9148026537572638
2024-01-11 19:00:00,0.3162779270131288,0.8148067079669518,0.8648067079669518,0.9148067079669517
2024-01-11 20:00:00,0.31627734446086814,0.8148101223931337,0.8648101223931337,0.9148101223931336
2024-01-11 21:00:00,0.3162768506845224,0.8148130214123986,0.8648130214123987,0.9148130214123986
2024-01-11 22:00:00,0.316276436670768,0.814815457035197,0.864815457035197,0.914815457035197
2024-01-11 23:00:00,0.3162760841787857,0.8148175345686036,0.8648175345686037,0.9148175345686036
2024-01-12 00:00:00,0.3162757861575304,0.81481929475479,0.86481929475479,0.91481929475479
2024-01-12 01:00:00,0.31627553537586184,0.8148207793835928,0.8648207793835928,0.9148207793835927
2024-01-12 02:00:00,0.3162753223428098,0.8148220433468417,0.8648220433468418,0.9148220433468417
2024-01-12 03:00:00,0.31627514342289975,0.8148231076892684,0.8648231076892684,0.9148231076892683
2024-01-12 04:00:00,0.31627499086292904,0.8148240173224728,0.8648240173224728,0.9148240173224728
2024-01-12 05:00:00,0.3162748612881488,0.814824791827954,0.864824791827954,0.914824791827954
2024-01-12 06:00:00,0.3162747518834553,0.8148254475395434,0.8648254475395435,0.9148254475395434
2024-01-12 07:00:00,0.31627465854597925,0.8148260082969337,0.8648260082969338,0.9148260082969337
2024-01-12 08:00:00,0.3162745798129655,0.8148264826115458,0.8648264826115458,0.9148264826115458
2024-01-12 09:00:00,0.31627451226610653,0.8148268903948591,0.8648268903948592,0.9148268903948591
2024-01-12 10:00:00,0.31627445469781895,0.8148272387013816,0.8648272387013817,0.9148272387013816
2024-01-12 11:00:00,0.31627440560447256,0.814827536313944,0.864827536313944,0.914827536313944
2024-01-12 12:00:00,0.316274363366309,0.8148277927175436,0.8648277927175436,0.9148277927175436
2024-01-12 13:00:00,0.3162743273847715,0.8148280114243512,0.8648280114243513,0.9148280114243512
2024-01-12 14:00:00,0.3162742961675331,0.8148282012076945,0.8648282012076945,0.9148282012076945
2024-01-12 15:00:00,0.3162742694186254,0.8148283638125463,0.8648283638125464,0.9148283638125463
2024-01-12 16:00:00,0.31627424611607285,0.8148285052775107,0.8648285052775108,0.9148285052775107
2024-01-12 17:00:00,0.31627422575626973,0.8148286285925238,0.8648286285925239,0.9148286285925238
2024-01-12 18:00:00,0.3162742080930856,0.8148287352218305,0.8648287352218306,0.9148287352218305
2024-01-12 19:00:00,0.31627419248013594,0.8148288290223438,0.8648288290223438,0.9148288290223437
2024-01-12 20:00:00,0.3162741787774773,0.8148289108333652,0.8648289108333652,0.9148289108333651
2024-01-12 21:00:00,0.31627416660311825,0.8148289829531762,0.8648289829531762,0.9148289829531762
2024-01-12 22:00:00,0.3162741557057018,0.8148290469031483,0.8648290469031483,0.9148290469031483
2024-01-12 23:00:00,0.3162741459840452,0.8148291032987268,0.8648291032987269,0.9148291032987268
2024-01-13 00:00:00,0.3162741371593021,0.8148291538439199,0.8648291538439199,0.9148291538439198
2024-01-13 01:00:00,0.31627412917264286,0.8148291989011907,0.8648291989011907,0.9148291989011906
2024-01-13 02:00:00,0.31627412186643183,0.8148292394464371,0.8648292394464372,0.9148292394464371
2024-01-13 03:00:00,0.3162741151283203,0.8148292761816956,0.8648292761816957,0.9148292761816956
2024-01-13 04:00:00,0.3162741089166152,0.8148293093692909,0.8648293093692909,0.9148293093692909
2024-01-13 05:00:00,0.316274103111323,0.8148293397708919,0.8648293397708919,0.9148293397708919
2024-01-13 06:00:00,0.3162740976871596,0.8148293675487783,0.8648293675487784,0.9148293675487783
2024-01-13 07:00:00,0.3162740925788423,0.814829393125572,0.864829393125572,0.914829393125572
2024-01-13 08:00:00,0.3162740877365151,0.8148294168283887,0.8648294168283888,0.9148294168283887
2024-01-13 09:00:00,0.31627408314295447,0.8148294387715558,0.8648294387715558,0.9148294387715558
2024-01-13 10:00:00,0.3162740787464547,0.8148294593026786,0.8648294593026786,0.9148294593026786
2024-01-13 11:00:00,0.31627407454904916,0.8148294784024931,0.8648294784024931,0.9148294784024931
2024-01-13 12:00:00,0.3162740705752451,0.814829495883392,0.8648294958833921,0.914829495883392
2024-01-13 13:00:00,0.31627406672617436,0.8148295124591532,0.8648295124591533,0.9148295124591532
2024-01-13 14:00:00,0.31627406296170285,0.8148295284215964,0.8648295284215964,0.9148295284215964
2024-01-13 15:00:00,0.31627405926926727,0.8148295438622724,0.8648295438622724,0.9148295438622723
2024-01-13 16:00:00,0.31627405567808925,0.8148295585713822,0.8648295585713822,0.9148295585713822
2024-01-13 17:00:00,0.3162740521779846,0.8148295726264169,0.8648295726264169,0.9148295726264168
2024-01-13 18:00:00,0.3162740487609746,0.8148295860899611,0.8648295860899612,0.9148295860899611
2024-01-13 19:00:00,0.31627404544717774,0.8148295988255291,0.8648295988255291,0.9148295988255291
2024-01-13 20:00:00,0.31627404222933075,0.814829610906008,0.8648296109060081,0.914829610906008
2024-01-13 21:00:00,0.31627403904025037,0.814829622791701,0.8648296227917011,0.914829622791701
2024-01-13 22:00:00,0.3162740358928025,0.8148296343971342,0.8648296343971342,0.9148296343971342
2024-01-13 23:00:00,0.31627403280289773,0.8148296456226402,0.8648296456226402,0.9148296456226401
2024-01-14 00:00:00,0.3162740297865235,0.8148296563714873,0.8648296563714873,0.9148296563714873
2024-01-14 01:00:00,0.3162740268408899,0.8148296666857856,0.8648296666857856,0.9148296666857856
2024-01-14 02:00:00,0.31627402392387655,0.8148296768266291,0.8648296768266291,0.9148296768266291
2024-01-14 03:00:00,0.3162740210594364,0.8148296866568236,0.8648296866568237,0.9148296866568236
2024-01-14 04:00:00,0.31627401824115264,0.8148296962228446,0.8648296962228447,0.9148296962228446
2024-01-14 05:00:00,0.3162740154521081,0.8148297056246161,0.8648297056246161,0.9148297056246161
2024-01-14 06:00:00,0.3162740127205163,0.8148297147156595,0.8648297147156595,0.9148297147156594
2024-01-14 07:00:00,0.31627401001553634,0.8148297236652856,0.8648297236652857,0.9148297236652856
2024-01-14 08:00:00,0.31627400735404587,0.8148297323892268,0.8648297323892269,0.9148297323892268
2024-01-14 09:00:00,0.3162740047331565,0.8148297409093376,0.8648297409093376,0.9148297409093376
2024-01-14 10:00:00,0.31627400213701334,0.8148297493075219,0.864829749307522,0.9148297493075219
2024-01-14 11:00:00,0.31627399958982194,0.8148297574726605,0.8648297574726606,0.9148297574726605
2024-01-14 12:00:00,0.31627399706540726,0.81482976553163,0.86482976553163,0.91482976553163
2024-01-14 13:00:00,0.3162739945618138,0.8148297734930018,0.8648297734930018,0.9148297734930018
2024-01-14 14:00:00,0.3162739920926837,0.8148297812978973,0.8648297812978973,0.9148297812978973
2024-01-14 15:00:00,0.31627398965708176,0.814829788951766,0.8648297889517661,0.914829788951766
2024-01-14 16:00:00,0.31627398725424133,0.8148297964638685,0.8648297964638686,0.9148297964638685
2024-01-14 17:00:00,0.3162739848869261,0.8148298038252505,0.8648298038252505,0.9148298038252505
2024-01-14 18:00:00,0.31627398256673084,0.8148298109936719,0.864829810993672,0.9148298109936719
2024-01-14 19:00:00,0.3162739802812209,0.8148298180245607,0.8648298180245607,0.9148298180245606
2024-01-14 20:00:00,0.31627397801482765,0.8148298249805787,0.8648298249805787,0.9148298249805786
2024-01-14 21:00:00,0.3162739757857801,0.8148298317933432,0.8648298317933433,0.9148298317933432
2024-01-14 22:00:00,0.31627397358094655,0.8148298385154081,0.8648298385154082,0.9148298385154081
2024-01-14 23:00:00,0.31627397139240276,0.8148298451756399,0.86482984517564,0.9148298451756399
2024-01-15 00:00:00,0.31627396923307977,0.814829851727906,0.864829851727906,0.914829851727906
2024-01-15 01:00:00,0.31627396711201283,0.8148298581407305,0.8648298581407305,0.9148298581407305
2024-01-15 02:00:00,0.3162739650236209,0.8148298644377758,0.8648298644377759,0.9148298644377758
2024-01-15 03:00:00,0.3162739629633861,0.8148298706372724,0.8648298706372725,0.9148298706372724
2024-01-15 04:00:00,0.31627396093086707,0.8148298767409953,0.8648298767409953,0.9148298767409953
2024-01-15 05:00:00,0.31627395892941457,0.8148298827395452,0.8648298827395452,0.9148298827395451
2024-01-15 06:00:00,0.3162739569430605,0.814829888687266,0.8648298886872661,0.914829888687266
2024-01-15 07:00:00,0.31627395498796906,0.8148298945310026,0.8648298945310027,0.9148298945310026
2024-01-15 08:00:00,0.3162739530562401,0.8148299002983614,0.8648299002983615,0.9148299002983614
2024-01-15 09:00:00,0.3162739511528461,0.8148299059733063,0.8648299059733063,0.9148299059733063
2024-01-15 10:00:00,0.31627394927895347,0.8148299115535104,0.8648299115535104,0.9148299115535103
2024-01-15 11:00:00,0.3162739474184062,0.8148299170910211,0.8648299170910212,0.9148299170910211
2024-01-15 12:00:00,0.31627394558926647,0.8148299225291048,0.8648299225291048,0.9148299225291048
2024-01-15 13:00:00,0.31627394377605783,0.8148299279172403,0.8648299279172403,0.9148299279172403
2024-01-15 14:00:00,0.3162739419933876,0.8148299332100903,0.8648299332100904,0.9148299332100903
2024-01-15 15:00:00,0.31627394022299643,0.8148299384647903,0.8648299384647904,0.9148299384647903
2024-01-15 16:00:00,0.3162739384802889,0.8148299436341425,0.8648299436341426,0.9148299436341425
2024-01-15 17:00:00,0.31627393676906507,0.8148299487074546,0.8648299487074547,0.9148299487074546
2024-01-15 18:00:00,0.3162739350650069,0.814829953758963,0.8648299537589631,0.914829953758963
2024-01-15 19:00:00,0.31627393338277004,0.8148299587443816,0.8648299587443816,0.9148299587443816
2024-01-15 20:00:00,0.3162739317228715,0.8148299636625341,0.8648299636625342,0.9148299636625341
2024-01-15 21:00:00,0.3162739300906325,0.8148299684977108,0.8648299684977109,0.9148299684977108
2024-01-15 22:00:00,0.3162739284898701,0.8148299732393989,0.8648299732393989,0.9148299732393989
2024-01-15 23:00:00,0.31627392689695155,0.8148299779578503,0.8648299779578503,0.9148299779578503
2024-01-16 00:00:00,0.3162739253335357,0.814829982589355,0.8648299825893551,0.914829982589355
2024-01-16 01:00:00,0.3162739237954228,0.8148299871466672,0.8648299871466673,0.9148299871466672
2024-01-16 02:00:00,0.3162739222664129,0.8148299916773352,0.8648299916773352,0.9148299916773351
2024-01-16 03:00:00,0.31627392076815447,0.8148299961183003,0.8648299961183004,0.9148299961183003
2024-01-16 04:00:00,0.3162739192763635,0.8148300005404195,0.8648300005404196,0.9148300005404195
2024-01-16 05:00:00,0.3162739178117992,0.8148300048835385,0.8648300048835386,0.9148300048835385
2024-01-16 06:00:00,0.31627391637127833,0.8148300091571533,0.8648300091571534,0.9148300091571533
2024-01-16 07:00:00,0.3162739149393274,0.8148300134059528,0.8648300134059529,0.9148300134059528
2024-01-16 08:00:00,0.31627391353639844,0.8148300175711622,0.8648300175711623,0.9148300175711622
2024-01-16 09:00:00,0.316273912139205,0.8148300217198297,0.8648300217198297,0.9148300217198296
2024-01-16 10:00:00,0.31627391076715394,0.8148300257962557,0.8648300257962558,0.9148300257962557
2024-01-16 11:00:00,0.3162739094179206,0.8148300298072545,0.8648300298072545,0.9148300298072545
2024-01-16 12:00:00,0.31627390807679717,0.8148300337950068,0.8648300337950069,0.9148300337950068
2024-01-16 13:00:00,0.31627390676298694,0.8148300377046058,0.8648300377046059,0.9148300377046058
2024-01-16 14:00:00,0.3162739054542797,0.8148300415996013,0.8648300415996013,0.9148300415996012
2024-01-16 15:00:00,0.31627390416192064,0.8148300454478756,0.8648300454478757,0.9148300454478756
2024-01-16 16:00:00,0.3162739028907599,0.8148300492356091,0.8648300492356091,0.9148300492356091
2024-01-16 17:00:00,0.3162739016347899,0.8148300529799688,0.8648300529799688,0.9148300529799688
2024-01-16 18:00:00,0.31627390040450554,0.8148300566511162,0.8648300566511162,0.9148300566511162
2024-01-16 19:00:00,0.31627389917876453,0.8148300603093125,0.8648300603093125,0.9148300603093125
2024-01-16 20:00:00,0.31627389797451577,0.8148300639062471,0.8648300639062472,0.9148300639062471
2024-01-16 21:00:00,0.31627389679081674,0.814830067444646,0.8648300674446461,0.914830067444646
2024-01-16 22:00:00,0.31627389561435376,0.8148300709623923,0.8648300709623924,0.9148300709623923
2024-01-16 23:00:00,0.3162738944620039,0.8148300744114464,0.8648300744114464,0.9148300744114464
2024-01-17 00:00:00,0.3162738933136978,0.8148300778489604,0.8648300778489605,0.9148300778489604
2024-01-17 01:00:00,0.3162738921853001,0.8148300812297528,0.8648300812297528,0.9148300812297527
2024-01-17 02:00:00,0.31627389107638937,0.814830084554993,0.864830084554993,0.9148300845549929
2024-01-17 03:00:00,0.31627388997432576,0.8148300878606767,0.8648300878606767,0.9148300878606767
2024-01-17 04:00:00,0.31627388889487096,0.8148300911018717,0.8648300911018717,0.9148300911018716
2024-01-17 05:00:00,0.31627388781903193,0.8148300943327419,0.8648300943327419,0.9148300943327419
2024-01-17 06:00:00,0.316273886761639,0.8148300975109557,0.8648300975109557,0.9148300975109557
2024-01-17 07:00:00,0.3162738857227137,0.8148301006363825,0.8648301006363825,0.9148301006363825
2024-01-17 08:00:00,0.31627388469028594,0.8148301037432506,0.8648301037432506,0.9148301037432506
2024-01-17 09:00:00,0.31627388367901477,0.814830106789574,0.8648301067895741,0.914830106789574
2024-01-17 10:00:00,0.3162738826709906,0.814830109826624,0.864830109826624,0.9148301098266239
2024-01-17 11:00:00,0.31627388168007653,0.8148301128146846,0.8648301128146847,0.9148301128146846
2024-01-17 12:00:00,0.31627388070666507,0.8148301157525436,0.8648301157525436,0.9148301157525436
2024-01-17 13:00:00,0.316273879739408,0.8148301186727628,0.8648301186727628,0.9148301186727628
2024-01-17 14:00:00,0.3162738787919411,0.8148301215361626,0.8648301215361627,0.9148301215361626
2024-01-17 15:00:00,0.31627387784645045,0.814830124393883,0.8648301243938831,0.914830124393883
2024-01-17 16:00:00,0.3162738769177818,0.8148301272032278,0.8648301272032278,0.9148301272032278
2024-01-17 17:00:00,0.3162738760057107,0.8148301299648072,0.8648301299648072,0.9148301299648072
2024-01-17 18:00:00,0.31627387509947014,0.8148301327095981,0.8648301327095982,0.9148301327095981
2024-01-17 19:00:00,0.31627387421170555,0.8148301354011047,0.8648301354011048,0.9148301354011047
2024-01-17 20:00:00,0.3162738733265701,0.8148301380850365,0.8648301380850365,0.9148301380850364
2024-01-17 21:00:00,0.3162738724561872,0.814830140726349,0.864830140726349,0.9148301407263489
2024-01-17 22:00:00,0.31627387160152554,0.8148301433222038,0.8648301433222039,0.9148301433222038
2024-01-17 23:00:00,0.31627387075238966,0.8148301459020643,0.8648301459020643,0.9148301459020642
2024-01-18 00:00:00,0.31627386992047724,0.8148301484320021,0.8648301484320021,0.914830148432002
2024-01-18 01:00:00,0.31627386909096006,0.8148301509550492,0.8648301509550492,0.9148301509550492
2024-01-18 02:00:00,0.3162738682751593,0.8148301534382618,0.8648301534382619,0.9148301534382618
2024-01-18 03:00:00,0.3162738674742444,0.8148301558782103,0.8648301558782103,0.9148301558782103
2024-01-18 04:00:00,0.316273866678579,0.8148301583029097,0.8648301583029098,0.9148301583029097
2024-01-18 05:00:00,0.3162738658989489,0.8148301606808908,0.8648301606808908,0.9148301606808907
2024-01-18 06:00:00,0.3162738651214825,0.8148301630525742,0.8648301630525742,0.9148301630525741
2024-01-18 07:00:00,0.3162738643568042,0.8148301653869806,0.8648301653869807,0.9148301653869806
2024-01-18 08:00:00,0.31627386360622317,0.8148301676802161,0.8648301676802161,0.9148301676802161
2024-01-18 09:00:00,0.3162738628606126,0.8148301699589039,0.8648301699589039,0.9148301699589039
2024-01-18 10:00:00,0.31627386212991726,0.8148301721939292,0.8648301721939292,0.9148301721939291
2024-01-18 11:00:00,0.3162738614012049,0.8148301744231702,0.8648301744231702,0.9148301744231702
2024-01-18 12:00:00,0.3162738606824561,0.8148301766232142,0.8648301766232143,0.9148301766232142
2024-01-18 13:00:00,0.3162738599728425,0.8148301787964481,0.8648301787964482,0.9148301787964481
2024-01-18 14:00:00,0.316273859274218,0.8148301809374261,0.8648301809374261,0.9148301809374261
2024-01-18 15:00:00,0.3162738585818347,0.8148301830600392,0.8648301830600392,0.9148301830600392
2024-01-18 16:00:00,0.31627385789869283,0.8148301851554928,0.8648301851554928,0.9148301851554927
2024-01-18 17:00:00,0.3162738572270088,0.8148301872171622,0.8648301872171622,0.9148301872171621
2024-01-18 18:00:00,0.3162738565678076,0.8148301892420035,0.8648301892420035,0.9148301892420034
2024-01-18 19:00:00,0.3162738559131683,0.8148301912533793,0.8648301912533793,0.9148301912533793
2024-01-18 20:00:00,0.31627385527135865,0.814830193226798,0.864830193226798,0.9148301932267979
2024-01-18 21:00:00,0.31627385462986934,0.8148301951992922,0.8648301951992923,0.9148301951992922
2024-01-18 22:00:00,0.31627385399634306,0.814830197148217,0.8648301971482171,0.914830197148217
2024-01-18 23:00:00,0.3162738533713199,0.8148301990719595,0.8648301990719596,0.9148301990719595
2024-01-19 00:00:00,0.31627385275793934,0.8148302009611772,0.8648302009611772,0.9148302009611772
2024-01-19 01:00:00,0.31627385215643117,0.8148302028150936,0.8648302028150936,0.9148302028150935
2024-01-19 02:00:00,0.31627385155648585,0.8148302046643813,0.8648302046643813,0.9148302046643813
2024-01-19 03:00:00,0.316273850966635,0.8148302064836319,0.864830206483632,0.9148302064836319
2024-01-19 04:00:00,0.31627385038727035,0.8148302082715879,0.864830208271588,0.9148302082715879
2024-01-19 05:00:00,0.3162738498123686,0.8148302100462702,0.8648302100462703,0.9148302100462702
2024-01-19 06:00:00,0.316273849248437,0.8148302117881708,0.8648302117881709,0.9148302117881708
2024-01-19 07:00:00,0.31627384868597147,0.8148302135257246,0.8648302135257246,0.9148302135257246
2024-01-19 08:00:00,0.31627384813310655,0.8148302152345538,0.8648302152345538,0.9148302152345538
