Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
09.12.2023 00:00:08;42.56;7.50;0.00;0.00;44.70;0.30;199.57;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:01:08;42.56;7.49;0.00;0.00;44.10;0.00;199.57;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:02:08;42.55;7.48;0.00;0.00;44.60;0.15;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:03:08;42.57;7.49;0.00;0.00;44.40;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:04:08;42.56;7.50;0.00;0.00;44.60;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:05:08;42.57;7.48;0.00;0.00;44.00;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:06:08;42.57;7.48;0.00;0.00;44.70;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:07:09;42.58;7.49;0.00;0.00;44.00;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:08:09;42.57;7.49;0.00;0.00;44.90;0.00;199.58;1.35;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:09:09;42.57;7.49;0.00;0.00;44.20;0.15;199.58;1.36;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:10:09;42.62;7.48;0.00;0.00;45.00;0.00;199.58;1.36;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:11:09;42.77;7.49;0.00;0.00;44.20;0.75;199.59;1.37;0.00;40.80;58.40;180.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
09.12.2023 00:12:09;42.70;7.47;120.00;25.00;45.00;1.05;199.63;1.41;0.00;40.80;58.40;180.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;08.12.2023 21:58:41;08.12.2023 21:57:33
