Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
04.02.2024 00:00:11;42.68;7.36;120.00;25.40;45.00;1.35;65.04;1.24;0.00;46.10;51.60;123.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:01:12;42.68;7.36;0.00;0.00;44.10;0.45;65.04;1.24;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:02:12;42.67;7.36;0.00;0.00;44.80;0.15;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:03:12;42.67;7.35;0.00;0.00;44.00;0.15;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:04:12;42.68;7.35;0.00;0.00;44.90;0.15;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:05:12;42.68;7.35;0.00;0.00;44.10;0.00;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:06:12;42.66;7.35;0.00;0.00;44.90;0.00;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:07:12;42.68;7.35;0.00;0.00;44.30;0.00;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:08:12;42.67;7.36;0.00;0.00;45.00;0.00;65.05;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
04.02.2024 00:09:12;42.68;7.36;0.00;0.00;44.50;0.15;65.06;1.25;0.00;46.10;51.60;123.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;03.02.2024 22:38:10;03.02.2024 22:37:03
