Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
05.12.2023 00:00:03;42.55;7.47;0.00;0.00;44.80;0.00;119.16;3.01;0.00;33.40;65.30;217.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;04.12.2023 20:39:26;04.12.2023 20:38:16
05.12.2023 00:01:03;42.55;7.48;0.00;0.00;44.00;0.00;119.16;3.01;0.00;33.40;65.30;217.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;04.12.2023 20:39:26;05.12.2023 00:01:00
05.12.2023 00:02:03;42.54;7.47;0.00;0.00;44.70;0.30;119.17;3.01;0.00;34.70;65.10;188.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;04.12.2023 20:39:26;05.12.2023 00:01:03
05.12.2023 00:03:03;42.55;7.48;0.00;0.00;44.00;1.20;119.19;0.02;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:04:03;42.55;7.47;0.00;0.00;44.60;0.15;119.19;0.02;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:05:03;42.68;7.48;0.00;0.00;44.10;0.45;119.20;0.03;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:06:03;42.79;7.46;0.00;0.00;44.60;0.45;119.20;0.04;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:07:03;42.61;7.47;0.00;0.00;44.10;0.30;119.21;0.04;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:08:04;42.56;7.47;0.00;0.00;44.60;0.75;119.22;0.05;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:09:04;42.61;7.47;0.00;0.00;44.10;0.45;119.23;0.06;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:10:04;42.74;7.48;0.00;0.00;44.60;0.60;119.24;0.07;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:11:04;42.71;7.47;0.00;0.00;43.90;0.60;119.25;0.08;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:12:04;42.58;7.47;120.00;27.00;44.60;6.45;119.36;0.19;0.00;34.70;65.10;188.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:13:04;42.56;7.46;120.00;25.70;45.00;2.55;119.40;0.24;0.00;34.70;65.10;188.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:14:04;42.58;7.46;120.00;26.30;44.00;2.40;119.44;0.28;0.00;34.70;65.10;188.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:15:04;42.54;7.47;120.00;27.00;44.40;1.35;119.46;0.30;0.00;34.70;65.10;188.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:16:04;42.54;7.47;120.00;27.10;44.90;1.05;119.48;0.32;0.00;34.70;65.10;188.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:17:04;42.54;7.47;0.00;0.00;44.40;0.30;119.49;0.32;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:18:05;42.55;7.48;0.00;0.00;44.30;0.30;119.49;0.32;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:19:05;42.55;7.47;0.00;0.00;44.90;0.00;119.49;0.32;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:20:05;42.54;7.47;0.00;0.00;44.00;0.15;119.49;0.33;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:21:05;42.55;7.46;0.00;0.00;44.70;0.00;119.49;0.33;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:22:05;42.55;7.48;0.00;0.00;44.10;0.00;119.49;0.33;0.00;34.70;65.10;188.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
05.12.2023 00:23:05;42.54;7.46;0.00;0.00;44.50;0.00;119.49;0.33;0.00;34.70;65.10;188.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;05.12.2023 00:02:11;05.12.2023 00:01:03
