Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
12.03.2024 00:00:50;42.73;7.31;0.00;0.00;44.10;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:01:50;42.73;7.29;0.00;0.00;45.00;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:02:50;42.73;7.31;0.00;0.00;44.30;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:03:50;42.74;7.31;0.00;0.00;45.00;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:04:50;42.73;7.30;0.00;0.00;44.50;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:05:50;42.73;7.29;0.00;0.00;44.10;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:06:50;42.73;7.29;0.00;0.00;44.70;0.00;385.61;0.32;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:07:50;42.74;7.31;0.00;0.00;44.10;0.45;385.62;0.33;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:08:51;42.72;7.31;0.00;0.00;44.90;0.60;385.64;0.35;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:09:51;42.74;7.30;0.00;0.00;44.30;0.75;385.65;0.36;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:10:51;42.75;7.31;0.00;0.00;45.00;0.75;385.66;0.37;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:11:51;42.70;7.31;0.00;0.00;44.40;0.90;385.68;0.39;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:12:51;42.84;7.29;35.00;13.20;44.50;1.05;385.71;0.42;0.00;47.70;49.10;117.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:13:51;42.73;7.31;120.00;23.90;44.40;2.40;385.81;0.51;0.00;47.70;49.10;117.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:14:51;42.71;7.31;120.00;24.70;45.00;5.55;385.85;0.56;0.00;47.70;49.10;117.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:15:51;42.73;7.31;120.00;24.80;44.10;2.25;385.87;0.58;0.00;47.70;49.10;117.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:16:51;42.71;7.31;120.00;26.10;44.70;1.20;385.90;0.60;0.00;47.70;49.10;117.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:17:52;42.71;7.31;0.00;0.00;44.40;1.50;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:18:52;42.71;7.30;0.00;0.00;44.30;0.45;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:19:52;42.72;7.30;0.00;0.00;45.00;0.15;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:20:52;42.71;7.31;0.00;0.00;44.30;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:21:52;42.71;7.30;0.00;0.00;45.10;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:22:52;42.73;7.30;0.00;0.00;44.40;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:23:52;42.73;7.30;0.00;0.00;44.70;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:24:52;42.72;7.30;0.00;0.00;44.50;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:25:52;42.73;7.30;0.00;0.00;43.90;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:26:52;42.76;7.31;0.00;0.00;44.80;0.00;385.91;0.62;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:27:53;42.77;7.31;0.00;0.00;44.10;0.15;385.93;0.63;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:28:53;42.68;7.30;0.00;0.00;44.90;0.75;385.94;0.64;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
12.03.2024 00:29:53;42.70;7.30;0.00;0.00;44.20;0.75;385.95;0.66;0.00;47.70;49.10;117.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.03.2024 23:42:13;11.03.2024 23:39:32
