Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
22.03.2024 00:00:25;42.79;7.42;0.00;0.00;43.90;0.00;567.86;1.89;0.02;37.80;58.30;158.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:01:25;42.80;7.42;0.00;0.00;44.80;0.00;567.86;1.89;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:02:25;42.80;7.43;0.00;0.00;44.30;0.00;567.86;1.89;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:03:25;42.80;7.42;0.00;0.00;44.30;0.00;567.86;1.89;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:04:25;42.80;7.43;0.00;0.00;44.80;0.15;567.87;1.89;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:05:25;42.83;7.43;101.00;17.80;44.30;0.00;567.87;1.89;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:06:25;42.76;7.43;120.00;25.40;45.00;1.50;567.91;1.94;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:07:25;42.79;7.42;120.00;25.30;44.40;2.10;567.95;1.97;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:08:25;42.78;7.42;120.00;24.10;45.00;1.35;567.96;1.99;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:09:25;42.78;7.43;120.00;24.60;44.30;0.90;567.97;2.00;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:10:25;42.78;7.42;0.00;0.00;45.00;0.60;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:11:26;42.78;7.43;0.00;0.00;44.20;0.15;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:12:26;42.77;7.42;0.00;0.00;45.00;0.00;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:13:26;42.78;7.43;0.00;0.00;44.40;0.15;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:14:26;42.76;7.42;0.00;0.00;44.50;0.00;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:15:26;42.78;7.42;0.00;0.00;44.80;0.00;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:16:26;42.78;7.43;0.00;0.00;44.20;0.00;567.98;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:17:26;42.77;7.43;0.00;0.00;45.00;0.15;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:18:26;42.77;7.42;0.00;0.00;44.60;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:19:26;42.77;7.43;0.00;0.00;44.10;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:20:26;42.78;7.44;0.00;0.00;45.00;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:21:27;42.77;7.42;0.00;0.00;44.50;0.15;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:22:27;42.78;7.42;0.00;0.00;44.00;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:23:27;42.78;7.42;0.00;0.00;44.90;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:24:27;42.78;7.42;0.00;0.00;44.40;0.00;567.99;2.01;0.02;37.80;58.30;158.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:25:27;42.79;7.43;120.00;23.60;44.00;0.00;567.99;2.02;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:26:27;42.75;7.43;120.00;27.20;44.70;1.80;568.03;2.06;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:27:27;42.75;7.42;120.00;26.00;43.90;1.35;568.05;2.07;0.02;37.80;58.30;158.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
22.03.2024 00:28:27;42.75;7.42;120.00;25.70;44.60;1.20;568.07;2.09;0.02;37.80;58.30;158.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.03.2024 18:05:47;21.03.2024 17:54:46
