Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
10.11.2023 00:00:53;42.21;7.58;60.00;17.10;43.30;1.20;68.15;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:01:53;42.21;7.58;60.00;17.00;44.00;1.20;68.17;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:02:53;42.21;7.57;60.00;17.10;43.20;1.50;68.19;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:03:53;42.18;7.57;60.00;16.80;43.90;1.35;68.21;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:04:53;42.21;7.58;60.00;16.80;43.00;0.90;68.22;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:05:53;42.20;7.58;60.00;16.80;43.80;0.75;68.23;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:06:54;42.22;7.58;60.00;16.90;42.90;0.60;68.24;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:07:54;42.23;7.57;60.00;17.10;43.60;0.60;68.25;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:08:54;42.23;7.59;60.00;17.10;43.10;0.60;68.26;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:09:54;42.23;7.59;60.00;17.30;43.60;0.45;68.28;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:10:54;42.24;7.59;60.00;17.60;43.60;0.90;68.30;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:11:54;42.25;7.58;60.00;17.00;43.50;1.20;68.31;5.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:12:54;42.26;7.58;0.00;0.00;43.90;1.05;68.32;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:13:54;42.26;7.59;0.00;0.00;43.40;0.45;68.33;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:14:54;42.26;7.58;0.00;0.00;44.00;0.15;68.33;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:15:54;42.26;7.59;0.00;0.00;43.60;0.15;68.33;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:16:55;42.26;7.58;0.00;0.00;42.90;0.15;68.33;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
10.11.2023 00:17:55;42.27;7.59;0.00;0.00;43.80;0.30;68.34;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;07.11.2023 11:57:07;01.01.1970 00:00:00
