Timestamp;2T1 [°C];2Q1 [pH];2S1 [1/min];2X1 [Ncm];2T4 [°C];2F1.1 [L/h];2F1.2 [L];2X11F1 [L];2X11Q1 [V% O2];2X11Q2 [V% CO2];2X11Q3 [V% CH4];2X11Q4 [ppm H2S];2V1;2V2;2R1;2H1;2L1;2P2;2P3;2P4;2P5;2V30+;2V31;Start Probenahme;Analysis time
16.11.2023 00:00:10;41.83;7.51;120.00;26.80;42.90;0.75;184.76;3.00;0.26;43.60;50.30;288.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;15.11.2023 19:59:46
16.11.2023 00:01:10;41.83;7.51;120.00;26.50;43.60;0.90;184.77;3.00;0.26;43.60;50.30;288.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;15.11.2023 19:59:46
16.11.2023 00:02:10;41.83;7.51;120.00;28.70;43.30;0.75;184.79;3.00;0.26;43.60;50.30;288.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;15.11.2023 19:59:46
16.11.2023 00:03:10;41.85;7.51;120.00;26.90;43.50;0.90;184.80;3.00;0.26;43.60;50.30;288.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;15.11.2023 19:59:46
16.11.2023 00:04:10;41.83;7.52;120.00;26.90;43.80;0.90;184.82;3.00;0.02;43.60;50.30;288.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;16.11.2023 00:04:06
16.11.2023 00:05:11;41.86;7.51;120.00;28.00;43.40;1.05;184.84;3.00;0.02;44.80;51.40;263.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.11.2023 20:00:55;16.11.2023 00:04:09
16.11.2023 00:06:11;41.85;7.51;101.00;22.40;44.00;1.35;184.86;0.01;0.02;44.80;51.40;263.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.11.2023 00:05:20;16.11.2023 00:04:09
16.11.2023 00:07:11;41.85;7.52;0.00;0.00;43.30;0.15;184.86;0.01;0.02;44.80;51.40;263.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.11.2023 00:05:20;16.11.2023 00:04:09
16.11.2023 00:08:11;41.85;7.51;0.00;0.00;44.00;0.00;184.86;0.01;0.02;44.80;51.40;263.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.11.2023 00:05:20;16.11.2023 00:04:09
16.11.2023 00:09:11;41.85;7.52;0.00;0.00;43.40;0.00;184.86;0.01;0.02;44.80;51.40;263.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.11.2023 00:05:20;16.11.2023 00:04:09
