active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Header,0.0353738062604077,-0.0212307117704918,-0.0287692882295081,-0.0787692882295082,5.110176295692018e-05,2,60,4440.0,2024-01-31 13:06:07.371225
Header,-0.0922686937671891,-0.0212307117704918,-0.0287692882295081,-0.0787692882295082,-9.5e-05,0,0,9000.0,2024-01-31 15:36:10.267162
Header,-0.0067461938073256,-0.0165604868372092,-0.0334395131627908,-0.0834395131627908,2.0739726544501305e-05,1,60,8940.0,2024-01-31 18:06:13.875138
Header,0.0061538061666911,-0.0165604868372092,-0.0334395131627908,-0.0834395131627908,3.880447114758884e-05,1,60,8940.0,2024-01-31 20:36:07.181526
Header,-0.012636193871175705,-0.06524250743907156,0.015242507439071518,-0.03475749256092853,1.2180776739025751e-05,1,60,8940.0,2024-01-31 23:06:07.270302
