Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-07-06 00:00:00,Header,0.07882,-0.02147,-0.02853,-0.07853,153.596,3,20,3580
2025-07-06 03:00:00,Header,0.05478,-0.02147,-0.02853,-0.07853,137.252,3,20,3580
2025-07-06 06:00:00,Header,0.03446,-0.03573,-0.01427,-0.06427,123.435,2,20,5380
2025-07-06 09:00:00,Header,0.12537,-0.041,-0.009,-0.059,185.252,3,20,3580
2025-07-06 12:00:00,Header,-0.4706,-0.041,-0.009,-0.059,1,0,0,10800
2025-07-06 15:00:00,Follower,-0.29911,-0.28174,0.23174,0.18174,1,0,0,10800
2025-07-06 18:00:00,Follower,-0.08519,-0.28174,0.23174,0.18174,1,0,0,10800
2025-07-06 21:00:00,Follower,0.01014,-0.14796,0.09796,0.04796,1,0,0,10800
