Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-06-29 00:00:00,Header,0.02603,-0.02406,-0.02594,-0.07594,117.698,2,20,5380
2025-06-29 03:00:00,Header,0.08169,0.03449,-0.08449,-0.13449,155.546,3,20,3580
2025-06-29 06:00:00,Header,0.04093,0.03449,-0.08449,-0.13449,127.834,3,20,3580
2025-06-29 09:00:00,Header,0.05993,-0.00178,-0.04822,-0.09822,140.751,3,20,3580
2025-06-29 12:00:00,Header,-0.39368,-0.00178,-0.04822,-0.09822,1,0,0,10800
2025-06-29 15:00:00,Header,-0.13801,-0.06652,0.01652,-0.03348,6.15194,0,0,10800
2025-06-29 18:00:00,Follower,0.09166,-0.14796,0.09796,0.04796,1,0,0,10800
2025-06-29 21:00:00,Follower,0.15874,-0.14796,0.09796,0.04796,1,0,0,10800
