Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-06-06 00:00:00,Header,0.11466,0.0293,-0.0793,-0.1293,177.967,4,20,2680
2025-06-06 03:00:00,Header,0.08982,0.0293,-0.0793,-0.1293,161.078,3,20,3580
2025-06-06 06:00:00,Header,0.05675,0.0293,-0.0793,-0.1293,138.588,3,20,3580
2025-06-06 09:00:00,Header,0.05314,0.08792,-0.13792,-0.18792,136.134,3,20,3580
2025-06-06 12:00:00,Header,-0.29717,0.08792,-0.13792,-0.18792,1,0,0,10800
2025-06-06 15:00:00,Header,-0.30084,0.02711,-0.07711,-0.12711,1,0,0,10800
2025-06-06 18:00:00,Header,-0.00153,-0.09096,0.04096,-0.00904,98.9608,2,20,5380
2025-06-06 21:00:00,Header,0.07262,-0.09096,0.04096,-0.00904,149.38,3,20,3580
