Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-07-03 00:00:00,Header,0.06818,0.00828,-0.05828,-0.10828,146.359,3,20,3580
2025-07-03 03:00:00,Header,0.02475,0.00828,-0.05828,-0.10828,116.829,2,20,5380
2025-07-03 06:00:00,Header,0.02843,0.09823,-0.14823,-0.19823,119.334,2,20,5380
2025-07-03 09:00:00,Header,0.06327,0.09823,-0.14823,-0.19823,143.02,3,20,3580
2025-07-03 12:00:00,Header,0.02684,0.05654,-0.10654,-0.15654,118.253,2,20,5380
2025-07-03 15:00:00,Header,0.04805,-0.00048,-0.04952,-0.09952,132.675,2,20,5380
2025-07-03 18:00:00,Header,0.11183,-0.00048,-0.04952,-0.09952,176.044,3,20,3580
2025-07-03 21:00:00,Header,0.07006,-0.03573,-0.01427,-0.06427,147.641,3,20,3580
