Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-06-19 00:00:00,Header,0.19724,-0.02073,-0.02927,-0.07927,234.124,5,20,2140
2025-06-19 03:00:00,Header,0.10164,-0.02073,-0.02927,-0.07927,169.115,3,20,3580
2025-06-19 06:00:00,Header,0.10767,0.05293,-0.10293,-0.15293,173.212,3,20,3580
2025-06-19 09:00:00,Header,0.10217,0.05293,-0.10293,-0.15293,169.476,3,20,3580
2025-06-19 12:00:00,Header,-0.30346,-0.00017,-0.04983,-0.09983,1,0,0,10800
2025-06-19 15:00:00,Follower,-0.09424,-0.13969,0.08969,0.03969,1,0,0,10800
2025-06-19 18:00:00,Follower,0.08323,-0.13969,0.08969,0.03969,1,0,0,10800
2025-06-19 21:00:00,Header,0.15766,-0.08491,0.03491,-0.01509,207.207,4,20,2680
