Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-07-01 00:00:00,Header,0.00064,0.06195,-0.11195,-0.16195,100.438,2,20,5380
2025-07-01 03:00:00,Header,0.07392,0.06195,-0.11195,-0.16195,150.264,3,20,3580
2025-07-01 06:00:00,Header,-0.02868,0.12497,-0.17497,-0.22497,80.4945,2,20,5380
2025-07-01 09:00:00,Header,-0.00839,0.12497,-0.17497,-0.22497,94.2977,2,20,5380
2025-07-01 12:00:00,Header,0.06293,0.04709,-0.09709,-0.14709,142.79,3,20,3580
2025-07-01 15:00:00,Header,0.01468,0.04709,-0.09709,-0.14709,109.983,2,20,5380
2025-07-01 18:00:00,Header,-0.00134,-0.01251,-0.03749,-0.08749,99.0855,2,20,5380
2025-07-01 21:00:00,Header,0.03111,-0.03761,-0.01239,-0.06239,121.157,2,20,5380
