Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-07-08 00:00:00,Header,0.07375,-0.01958,-0.03042,-0.08042,150.152,3,20,3580
2025-07-08 03:00:00,Header,0.05986,-0.01958,-0.03042,-0.08042,140.703,3,20,3580
2025-07-08 06:00:00,Header,0.04519,-0.03214,-0.01786,-0.06786,130.726,2,20,5380
2025-07-08 09:00:00,Header,0.10669,-0.03932,-0.01068,-0.06068,172.547,3,20,3580
2025-07-08 12:00:00,Header,-0.39454,-0.03932,-0.01068,-0.06068,1,0,0,10800
2025-07-08 15:00:00,Header,-0.40484,-0.07578,0.02578,-0.02422,1,0,0,10800
2025-07-08 18:00:00,Follower,-0.06953,-0.26564,0.21564,0.16564,1,0,0,10800
2025-07-08 21:00:00,Header,0.02549,-0.09674,0.04674,-0.00326,117.331,2,20,5380
