Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-06-14 00:00:00,Header,0.15387,0.02438,-0.07438,-0.12438,204.631,4,20,2680
2025-06-14 03:00:00,Header,0.08926,0.02438,-0.07438,-0.12438,160.699,3,20,3580
2025-06-14 06:00:00,Header,0.08983,0.02438,-0.07438,-0.12438,161.081,3,20,3580
2025-06-14 09:00:00,Header,0.07572,0.0688,-0.1188,-0.1688,151.487,3,20,3580
2025-06-14 12:00:00,Header,-0.31637,-0.00525,-0.04475,-0.09475,1,0,0,10800
2025-06-14 15:00:00,Header,-0.17571,-0.00525,-0.04475,-0.09475,1,0,0,10800
2025-06-14 18:00:00,Follower,0.03457,-0.16845,0.11845,0.06845,1,0,0,10800
2025-06-14 21:00:00,Follower,0.12324,-0.16845,0.11845,0.06845,1,0,0,10800
