Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-05-24 00:00:00,Header,0.02103,-0.07171,0.02171,-0.02829,114.299,2,20,5380
2025-05-24 03:00:00,Header,0.0663,-0.07171,0.02171,-0.02829,145.084,3,20,3580
2025-05-24 06:00:00,Header,0.0037,0.03968,-0.08968,-0.13968,102.513,2,20,5380
2025-05-24 09:00:00,Header,0.07827,0.03968,-0.08968,-0.13968,153.222,3,20,3580
2025-05-24 12:00:00,Header,-0.17749,0.03416,-0.08416,-0.13416,1,0,0,10800
2025-05-24 15:00:00,Header,-0.20723,0.03416,-0.08416,-0.13416,1,0,0,10800
2025-05-24 18:00:00,Header,-0.00954,-0.05909,0.00909,-0.04091,93.5139,2,20,5380
2025-05-24 21:00:00,Header,0.04598,-0.05909,0.00909,-0.04091,131.27,3,20,3580
