Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-06-10 00:00:00,Header,0.14407,0.02101,-0.07101,-0.12101,197.971,4,20,2680
2025-06-10 03:00:00,Header,0.07346,0.02101,-0.07101,-0.12101,149.954,3,20,3580
2025-06-10 06:00:00,Header,0.05917,0.02101,-0.07101,-0.12101,140.232,3,20,3580
2025-06-10 09:00:00,Header,0.06106,0.03231,-0.08231,-0.13231,141.52,3,20,3580
2025-06-10 12:00:00,Header,-0.32304,-0.03359,-0.01641,-0.06641,1,0,0,10800
2025-06-10 15:00:00,Header,-0.18771,-0.03359,-0.01641,-0.06641,1,0,0,10800
2025-06-10 18:00:00,Follower,0.05491,-0.15204,0.10204,0.05204,1,0,0,10800
2025-06-10 21:00:00,Follower,0.13585,-0.15204,0.10204,0.05204,1,0,0,10800
