Timestamp,active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,tot_on_periods,on_seconds_ini,off_seconds_ini
2025-05-23 00:00:00,Follower,0.09154,-0.10633,0.05633,0.00633,1,0,0,10800
2025-05-23 03:00:00,Header,0.12536,0.01789,-0.06789,-0.11789,185.242,4,20,2680
2025-05-23 06:00:00,Header,0.04839,0.01789,-0.06789,-0.11789,132.908,3,20,3580
2025-05-23 09:00:00,Header,0.02929,0.01789,-0.06789,-0.11789,119.917,2,20,5380
2025-05-23 12:00:00,Header,-0.22339,0.07383,-0.12383,-0.17383,1,0,0,10800
2025-05-23 15:00:00,Header,-0.12385,-0.04635,-0.00365,-0.05365,15.7834,0,0,10800
2025-05-23 18:00:00,Header,0.00324,-0.04635,-0.00365,-0.05365,102.202,2,20,5380
2025-05-23 21:00:00,Header,0.0382,-0.07171,0.02171,-0.02829,125.976,3,20,3580
